username,item,rating,helpfulness,sentiment,emotions
Alfanumeric,Amarone Glasgow,4,3.0,2.593984962406015,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 1.0, 'Sad': 0.0, 'Fear': 0.0}"
Alfanumeric,Holiday Inn Aberdeen West,2,3.0,2.8571428571428568,"{'Happy': 0.15, 'Angry': 0.06, 'Surprise': 0.18, 'Sad': 0.09, 'Fear': 0.52}"
Alfanumeric,Po Chinese Takeaway,1,5.0,2.142857142857143,"{'Happy': 0.38, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.5, 'Fear': 0.12}"
Alfanumeric,Velvet Apple,5,3.0,3.045112781954887,"{'Happy': 0.43, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.29, 'Fear': 0.29}"
Alfanumeric,The May Fair Hotel,4,3.0,2.9699248120300754,"{'Happy': 0.15, 'Angry': 0.0, 'Surprise': 0.38, 'Sad': 0.31, 'Fear': 0.15}"
Alfanumeric,Holiday Inn London - Mayfair,2,3.0,2.293233082706766,"{'Happy': 0.04, 'Angry': 0.04, 'Surprise': 0.32, 'Sad': 0.24, 'Fear': 0.36}"
Alfanumeric,Fuel Bar and Restaurant,5,3.0,2.180451127819549,"{'Happy': 0.29, 'Angry': 0.14, 'Surprise': 0.0, 'Sad': 0.43, 'Fear': 0.14}"
Alfanumeric,The CHIT CHAT coffee shop,2,5.0,2.0300751879699246,"{'Happy': 0.17, 'Angry': 0.08, 'Surprise': 0.17, 'Sad': 0.25, 'Fear': 0.33}"
Alfanumeric,DoubleTree by Hilton Aberdeen City Centre,3,3.0,2.3308270676691727,"{'Happy': 0.23, 'Angry': 0.04, 'Surprise': 0.04, 'Sad': 0.15, 'Fear': 0.54}"
Alfanumeric,Cultra Inn,2,3.0,1.9924812030075187,"{'Happy': 0.12, 'Angry': 0.12, 'Surprise': 0.12, 'Sad': 0.5, 'Fear': 0.12}"
Alfanumeric,Culloden Estate & Spa,3,3.0,2.293233082706766,"{'Happy': 0.33, 'Angry': 0.07, 'Surprise': 0.33, 'Sad': 0.04, 'Fear': 0.22}"
Alfanumeric,Park Inn by Radisson Belfast,3,3.0,2.481203007518797,"{'Happy': 0.08, 'Angry': 0.2, 'Surprise': 0.08, 'Sad': 0.24, 'Fear': 0.4}"
Alfanumeric,Scalini Restaurant,1,6.0,2.481203007518797,"{'Happy': 0.15, 'Angry': 0.08, 'Surprise': 0.08, 'Sad': 0.38, 'Fear': 0.31}"
Alfanumeric,"Holiday Inn Reading - South M4, Jct.11",4,4.0,2.8571428571428568,"{'Happy': 0.23, 'Angry': 0.09, 'Surprise': 0.23, 'Sad': 0.18, 'Fear': 0.27}"
Alfanumeric,Hilton Manchester Airport,3,4.0,2.7443609022556394,"{'Happy': 0.05, 'Angry': 0.09, 'Surprise': 0.23, 'Sad': 0.23, 'Fear': 0.41}"
Alfanumeric,Cabarfeidh Hotel,5,5.0,2.443609022556391,"{'Happy': 0.27, 'Angry': 0.15, 'Surprise': 0.04, 'Sad': 0.19, 'Fear': 0.35}"
Alfanumeric,Balmacara Mains Guesthouse,4,3.0,2.406015037593985,"{'Happy': 0.17, 'Angry': 0.17, 'Surprise': 0.11, 'Sad': 0.11, 'Fear': 0.44}"
Alfanumeric,The Bar at The Merchant Hotel,1,9.0,1.9924812030075187,"{'Happy': 0.17, 'Angry': 0.0, 'Surprise': 0.33, 'Sad': 0.0, 'Fear': 0.5}"
Alfanumeric,Mercure Aberdeen Ardoe House Hotel and Spa,3,5.0,2.481203007518797,"{'Happy': 0.18, 'Angry': 0.09, 'Surprise': 0.41, 'Sad': 0.09, 'Fear': 0.23}"
Alfanumeric,Roda Golf & Beach Resort,3,5.0,2.706766917293233,"{'Happy': 0.12, 'Angry': 0.06, 'Surprise': 0.0, 'Sad': 0.38, 'Fear': 0.44}"
Alfanumeric,Restaurante Chino Hong-Kong,2,8.0,2.481203007518797,"{'Happy': 0.0, 'Angry': 0.12, 'Surprise': 0.25, 'Sad': 0.38, 'Fear': 0.25}"
Alfanumeric,Collados de Roda,1,7.0,2.3684210526315788,"{'Happy': 0.0, 'Angry': 0.38, 'Surprise': 0.0, 'Sad': 0.25, 'Fear': 0.38}"
Alfanumeric,Momentos Playa Cafe-bar Restaurant,1,8.0,3.007518796992481,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.25, 'Fear': 0.75}"
Alfanumeric,The Golden City,4,6.0,2.406015037593985,"{'Happy': 0.5, 'Angry': 0.25, 'Surprise': 0.25, 'Sad': 0.0, 'Fear': 0.0}"
Alfanumeric,Holiday Inn Newcastle - Gosforth Park,3,5.0,2.3308270676691727,"{'Happy': 0.24, 'Angry': 0.08, 'Surprise': 0.22, 'Sad': 0.11, 'Fear': 0.35}"
Alfanumeric,Hilton Dartford Bridge,1,28.0,3.1954887218045114,"{'Happy': 0.05, 'Angry': 0.08, 'Surprise': 0.1, 'Sad': 0.28, 'Fear': 0.49}"
Alfanumeric,The Harbour Bar,5,9.0,2.481203007518797,"{'Happy': 0.33, 'Angry': 0.11, 'Surprise': 0.22, 'Sad': 0.0, 'Fear': 0.33}"
Alfanumeric,Velvet Apple,5,11.0,3.045112781954887,"{'Happy': 0.43, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.29, 'Fear': 0.29}"
Alfanumeric,Albert Hotel,2,15.0,2.406015037593985,"{'Happy': 0.1, 'Angry': 0.1, 'Surprise': 0.14, 'Sad': 0.29, 'Fear': 0.38}"
Alfanumeric,The Holy Coo,2,7.0,2.518796992481203,"{'Happy': 0.07, 'Angry': 0.0, 'Surprise': 0.27, 'Sad': 0.47, 'Fear': 0.2}"
Alfanumeric,Rosalind's Roof Garden Restaurant,4,4.0,2.481203007518797,"{'Happy': 0.33, 'Angry': 0.07, 'Surprise': 0.2, 'Sad': 0.07, 'Fear': 0.33}"
Alfanumeric,Bayside Restaurant,2,13.0,2.8947368421052637,"{'Happy': 0.22, 'Angry': 0.0, 'Surprise': 0.44, 'Sad': 0.22, 'Fear': 0.11}"
Alfanumeric,Scalini Restaurant,5,4.0,2.481203007518797,"{'Happy': 0.15, 'Angry': 0.08, 'Surprise': 0.08, 'Sad': 0.38, 'Fear': 0.31}"
Alfanumeric,Speranza,3,3.0,2.293233082706766,"{'Happy': 1.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 0.0}"
Alfanumeric,Port Charlotte Hotel,3,11.0,2.3684210526315788,"{'Happy': 0.17, 'Angry': 0.08, 'Surprise': 0.33, 'Sad': 0.17, 'Fear': 0.25}"
Alfanumeric,Venice Cafe,2,13.0,2.9699248120300754,"{'Happy': 0.07, 'Angry': 0.14, 'Surprise': 0.07, 'Sad': 0.21, 'Fear': 0.5}"
Alfanumeric,Maharani,4,17.0,2.8571428571428568,"{'Happy': 0.5, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.25, 'Fear': 0.25}"
Alfanumeric,Golf View Hotel & Spa,5,3.0,2.932330827067669,"{'Happy': 0.18, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.21, 'Fear': 0.36}"
Alfanumeric,La Diva International Restaurant,5,4.0,2.3308270676691727,"{'Happy': 0.08, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.25, 'Fear': 0.42}"
Alfanumeric,MacCallum's Oyster Bar,1,3.0,3.1954887218045114,"{'Happy': 0.1, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.4, 'Fear': 0.3}"
Alfanumeric,Restaurant at Highgrove House Hotel,2,4.0,2.481203007518797,"{'Happy': 0.0, 'Angry': 0.17, 'Surprise': 0.33, 'Sad': 0.5, 'Fear': 0.0}"
Alfanumeric,Campbells Restaurant & Bar,1,8.0,1.6917293233082706,"{'Happy': 0.06, 'Angry': 0.06, 'Surprise': 0.18, 'Sad': 0.24, 'Fear': 0.47}"
Alfanumeric,El Patio II,5,2.0,2.556390977443609,"{'Happy': 0.29, 'Angry': 0.14, 'Surprise': 0.14, 'Sad': 0.29, 'Fear': 0.14}"
Alfanumeric,Bridgeview Station Restaurant,3,2.0,2.518796992481203,"{'Happy': 0.11, 'Angry': 0.0, 'Surprise': 0.33, 'Sad': 0.22, 'Fear': 0.33}"
Alfanumeric,Deanes Restaurant,2,5.0,2.593984962406015,"{'Happy': 0.12, 'Angry': 0.12, 'Surprise': 0.12, 'Sad': 0.31, 'Fear': 0.31}"
Alfanumeric,Europa Hotel - Belfast,5,2.0,2.3684210526315788,"{'Happy': 0.25, 'Angry': 0.06, 'Surprise': 0.19, 'Sad': 0.0, 'Fear': 0.5}"
Alfanumeric,apartment,2,4.0,2.556390977443609,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.27, 'Sad': 0.27, 'Fear': 0.45}"
Alfanumeric,Premier Inn Glasgow East Kilbride (Peel Park) Hotel,4,2.0,2.180451127819549,"{'Happy': 0.17, 'Angry': 0.0, 'Surprise': 0.06, 'Sad': 0.22, 'Fear': 0.56}"
Alfanumeric,Velvet Apple,5,2.0,3.045112781954887,"{'Happy': 0.43, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.29, 'Fear': 0.29}"
Alfanumeric,Holiday Inn Aberdeen West,4,3.0,2.8571428571428568,"{'Happy': 0.15, 'Angry': 0.06, 'Surprise': 0.18, 'Sad': 0.09, 'Fear': 0.52}"
Alfanumeric,Residenza Il Villino,5,2.0,2.556390977443609,"{'Happy': 0.33, 'Angry': 0.08, 'Surprise': 0.17, 'Sad': 0.04, 'Fear': 0.38}"
Alfanumeric,Hilton Aberdeen Treetops Hotel,3,6.0,2.631578947368421,"{'Happy': 0.08, 'Angry': 0.08, 'Surprise': 0.18, 'Sad': 0.16, 'Fear': 0.49}"
Alfanumeric,Craigard House Hotel,4,2.0,2.593984962406015,"{'Happy': 0.22, 'Angry': 0.0, 'Surprise': 0.28, 'Sad': 0.11, 'Fear': 0.39}"
Alfanumeric,Bowmore Hotel,1,5.0,2.3684210526315788,"{'Happy': 0.08, 'Angry': 0.08, 'Surprise': 0.23, 'Sad': 0.31, 'Fear': 0.31}"
Alfanumeric,"Radisson Blu Hotel, Glasgow",4,2.0,2.406015037593985,"{'Happy': 0.35, 'Angry': 0.0, 'Surprise': 0.24, 'Sad': 0.06, 'Fear': 0.35}"
Alfanumeric,Roda Golf & Beach Resort,5,7.0,2.706766917293233,"{'Happy': 0.12, 'Angry': 0.06, 'Surprise': 0.0, 'Sad': 0.38, 'Fear': 0.44}"
Alfanumeric,Hotel L'Echiquier Opera Paris - MGallery Collection,1,3.0,2.819548872180451,"{'Happy': 0.05, 'Angry': 0.05, 'Surprise': 0.27, 'Sad': 0.14, 'Fear': 0.5}"
Alfanumeric,Jurys Inn Inverness,1,6.0,3.007518796992481,"{'Happy': 0.15, 'Angry': 0.19, 'Surprise': 0.15, 'Sad': 0.07, 'Fear': 0.44}"
Alfanumeric,Lobos Lodge,4,5.0,2.180451127819549,"{'Happy': 0.25, 'Angry': 0.05, 'Surprise': 0.05, 'Sad': 0.1, 'Fear': 0.55}"
Alfanumeric,Holiday Inn San Francisco Golden Gateway,2,3.0,2.3308270676691727,"{'Happy': 0.0, 'Angry': 0.1, 'Surprise': 0.2, 'Sad': 0.2, 'Fear': 0.5}"
Alfanumeric,Hotel Tilsitt Etoile Paris,4,5.0,2.255639097744361,"{'Happy': 0.5, 'Angry': 0.08, 'Surprise': 0.0, 'Sad': 0.08, 'Fear': 0.33}"
Alfanumeric,InterContinental Mar Menor Golf Resort & Spa,2,4.0,2.7443609022556394,"{'Happy': 0.0, 'Angry': 0.06, 'Surprise': 0.18, 'Sad': 0.35, 'Fear': 0.41}"
Alfanumeric,Hilton Dubai Creek,4,9.0,2.932330827067669,"{'Happy': 0.44, 'Angry': 0.0, 'Surprise': 0.11, 'Sad': 0.22, 'Fear': 0.22}"
Alfanumeric,Crowne Plaza Hotel Dubai,1,7.0,2.481203007518797,"{'Happy': 0.07, 'Angry': 0.07, 'Surprise': 0.21, 'Sad': 0.07, 'Fear': 0.57}"
Alfanumeric,Britannia Hotel - Aberdeen,1,7.0,2.9699248120300754,"{'Happy': 0.15, 'Angry': 0.0, 'Surprise': 0.15, 'Sad': 0.15, 'Fear': 0.54}"
Alfanumeric,Hilton Prague,5,4.0,2.593984962406015,"{'Happy': 0.33, 'Angry': 0.17, 'Surprise': 0.08, 'Sad': 0.17, 'Fear': 0.25}"
Alfanumeric,Hotel Kavalir,3,3.0,2.8571428571428568,"{'Happy': 0.0, 'Angry': 0.19, 'Surprise': 0.33, 'Sad': 0.14, 'Fear': 0.33}"
Alfanumeric,Hotel-Apartamentos PYR-Fuengirola,1,8.0,2.593984962406015,"{'Happy': 0.06, 'Angry': 0.06, 'Surprise': 0.24, 'Sad': 0.18, 'Fear': 0.47}"
Alfapair,fish!,2,0.0,2.518796992481203,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.67, 'Fear': 0.33}"
Alfapair,The Pheasantry Brewery,4,1.0,2.556390977443609,"{'Happy': 0.57, 'Angry': 0.0, 'Surprise': 0.29, 'Sad': 0.0, 'Fear': 0.14}"
Alfapair,The Sebastopol Inn,5,3.0,2.443609022556391,"{'Happy': 0.36, 'Angry': 0.0, 'Surprise': 0.07, 'Sad': 0.36, 'Fear': 0.21}"
Alfapair,Marino's Ristorante & Pizzeria Italiano,2,1.0,2.518796992481203,"{'Happy': 0.08, 'Angry': 0.0, 'Surprise': 0.17, 'Sad': 0.42, 'Fear': 0.33}"
Alfapair,The Royal Oak,1,2.0,2.218045112781955,"{'Happy': 0.1, 'Angry': 0.1, 'Surprise': 0.2, 'Sad': 0.4, 'Fear': 0.2}"
Alfapair,Joe's Seafood,1,0.0,2.706766917293233,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.22, 'Sad': 0.44, 'Fear': 0.0}"
Alfapair,Dale Lodge Hotel,4,1.0,2.8571428571428568,"{'Happy': 0.38, 'Angry': 0.14, 'Surprise': 0.1, 'Sad': 0.14, 'Fear': 0.24}"
Alfapair,"Meritus Pelangi Beach Resort & Spa, Langkawi",3,1.0,2.593984962406015,"{'Happy': 0.2, 'Angry': 0.12, 'Surprise': 0.16, 'Sad': 0.16, 'Fear': 0.36}"
Alfapair,BEST WESTERN The Cromwell,3,0.0,2.518796992481203,"{'Happy': 0.0, 'Angry': 0.2, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 0.8}"
Alfapair,Chantecler Hotel,4,1.0,2.6691729323308278,"{'Happy': 0.28, 'Angry': 0.11, 'Surprise': 0.11, 'Sad': 0.17, 'Fear': 0.33}"
Alfapair,East Haugh House,2,0.0,2.7443609022556394,"{'Happy': 0.16, 'Angry': 0.11, 'Surprise': 0.11, 'Sad': 0.21, 'Fear': 0.42}"
Alfapair,Rowan Tree Country Hotel,5,1.0,2.631578947368421,"{'Happy': 0.12, 'Angry': 0.12, 'Surprise': 0.5, 'Sad': 0.25, 'Fear': 0.0}"
AliDUk,The Olive Garden,3,0.0,2.6691729323308278,"{'Happy': 0.15, 'Angry': 0.0, 'Surprise': 0.46, 'Sad': 0.15, 'Fear': 0.23}"
AliDUk,Hilton Garden Inn Casper,4,0.0,2.593984962406015,"{'Happy': 0.24, 'Angry': 0.06, 'Surprise': 0.12, 'Sad': 0.18, 'Fear': 0.41}"
AliDUk,Garfinkel's,4,0.0,2.255639097744361,"{'Happy': 0.6, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 0.4}"
AliDUk,Simba Run Vail Condominiums,3,0.0,2.556390977443609,"{'Happy': 0.15, 'Angry': 0.15, 'Surprise': 0.15, 'Sad': 0.19, 'Fear': 0.35}"
AliDUk,Staybridge Suites Denver International Airport,5,1.0,2.443609022556391,"{'Happy': 0.4, 'Angry': 0.1, 'Surprise': 0.1, 'Sad': 0.1, 'Fear': 0.3}"
AliDUk,The Resort & Club at Little Harbor,3,5.0,2.706766917293233,"{'Happy': 0.16, 'Angry': 0.03, 'Surprise': 0.27, 'Sad': 0.14, 'Fear': 0.41}"
AliDUk,Holiday Inn Express Hotel & Suites Seaside Convention Center,3,0.0,2.443609022556391,"{'Happy': 0.22, 'Angry': 0.04, 'Surprise': 0.22, 'Sad': 0.04, 'Fear': 0.48}"
AliDUk,Homewood Suites by Hilton Seattle Downtown,4,0.0,2.819548872180451,"{'Happy': 0.3, 'Angry': 0.2, 'Surprise': 0.2, 'Sad': 0.0, 'Fear': 0.3}"
AliDUk,Premier Inn Glasgow City Centre Buchanan Galleries Hotel,5,1.0,2.593984962406015,"{'Happy': 0.33, 'Angry': 0.17, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.17}"
AliDUk,The Tally Ho,4,1.0,2.3308270676691727,"{'Happy': 0.4, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.1, 'Fear': 0.3}"
AliDUk,TGI Fridays,4,0.0,2.406015037593985,"{'Happy': 0.4, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.4, 'Fear': 0.2}"
AliDUk,Hilton Garden Inn New York/West 35th Street,4,0.0,2.443609022556391,"{'Happy': 0.33, 'Angry': 0.07, 'Surprise': 0.07, 'Sad': 0.13, 'Fear': 0.4}"
AliDUk,Courtyard Newark Elizabeth,3,1.0,2.631578947368421,"{'Happy': 0.12, 'Angry': 0.08, 'Surprise': 0.18, 'Sad': 0.14, 'Fear': 0.48}"
AliDUk,Sukau Rainforest Lodge,3,0.0,2.9699248120300754,"{'Happy': 0.26, 'Angry': 0.16, 'Surprise': 0.16, 'Sad': 0.11, 'Fear': 0.32}"
AliDUk,Four Points by Sheraton Sandakan,3,0.0,2.8947368421052637,"{'Happy': 0.12, 'Angry': 0.06, 'Surprise': 0.18, 'Sad': 0.29, 'Fear': 0.35}"
AliDUk,Le Meridien Kota Kinabalu,4,2.0,2.1052631578947367,"{'Happy': 0.11, 'Angry': 0.06, 'Surprise': 0.33, 'Sad': 0.11, 'Fear': 0.39}"
AliDUk,Parkdean - Warmwell Holiday Park,4,1.0,2.593984962406015,"{'Happy': 0.44, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.17, 'Fear': 0.39}"
AliDUk,Como Cucina Italiana,4,1.0,2.443609022556391,"{'Happy': 0.6, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.0, 'Fear': 0.2}"
AliDUk,Browns Bar and Brasserie,3,1.0,2.593984962406015,"{'Happy': 0.21, 'Angry': 0.07, 'Surprise': 0.14, 'Sad': 0.21, 'Fear': 0.36}"
AliDUk,Premier Inn Brighton City Centre Hotel,4,0.0,2.8571428571428568,"{'Happy': 0.21, 'Angry': 0.08, 'Surprise': 0.17, 'Sad': 0.0, 'Fear': 0.54}"
AliDUk,The Palazzo Resort Hotel Casino,5,0.0,2.593984962406015,"{'Happy': 0.34, 'Angry': 0.17, 'Surprise': 0.17, 'Sad': 0.14, 'Fear': 0.17}"
AliDUk,Bluegreen Fountains Resort,5,0.0,2.443609022556391,"{'Happy': 0.43, 'Angry': 0.14, 'Surprise': 0.21, 'Sad': 0.07, 'Fear': 0.14}"
AliDUk,Embassy Suites by Hilton Miami - International Airport,2,1.0,2.556390977443609,"{'Happy': 0.05, 'Angry': 0.12, 'Surprise': 0.3, 'Sad': 0.12, 'Fear': 0.4}"
AliDUk,Hampton Inn Concord/Bow,4,1.0,2.481203007518797,"{'Happy': 0.09, 'Angry': 0.27, 'Surprise': 0.09, 'Sad': 0.36, 'Fear': 0.18}"
AliDUk,Cape Codder Resort & Spa,3,2.0,2.481203007518797,"{'Happy': 0.07, 'Angry': 0.04, 'Surprise': 0.22, 'Sad': 0.22, 'Fear': 0.44}"
AliDUk,Flatbread Pizza Company,4,1.0,2.3308270676691727,"{'Happy': 0.6, 'Angry': 0.0, 'Surprise': 0.1, 'Sad': 0.1, 'Fear': 0.2}"
AliDUk,DoubleTree Fallsview Resort & Spa by Hilton - Niagara Falls,5,6.0,2.6691729323308278,"{'Happy': 0.35, 'Angry': 0.04, 'Surprise': 0.12, 'Sad': 0.15, 'Fear': 0.35}"
AliDUk,Embassy Suites by Hilton Boston - at Logan Airport,4,1.0,2.706766917293233,"{'Happy': 0.42, 'Angry': 0.17, 'Surprise': 0.08, 'Sad': 0.17, 'Fear': 0.17}"
AliDUk,Holiday Inn Colchester,4,0.0,2.932330827067669,"{'Happy': 0.28, 'Angry': 0.14, 'Surprise': 0.17, 'Sad': 0.14, 'Fear': 0.28}"
AliDUk,Holiday Inn London - Mayfair,4,0.0,2.518796992481203,"{'Happy': 0.18, 'Angry': 0.09, 'Surprise': 0.27, 'Sad': 0.36, 'Fear': 0.09}"
AliDUk,TGI Friday's,3,0.0,2.518796992481203,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.5, 'Sad': 0.5, 'Fear': 0.0}"
AliDUk,Red Lobster,3,0.0,2.218045112781955,"{'Happy': 0.36, 'Angry': 0.0, 'Surprise': 0.27, 'Sad': 0.09, 'Fear': 0.27}"
AliDUk,Kouzzina by Cat Cora,4,0.0,2.481203007518797,"{'Happy': 0.22, 'Angry': 0.22, 'Surprise': 0.22, 'Sad': 0.11, 'Fear': 0.22}"
AliDUk,Tusker House,2,0.0,2.1052631578947367,"{'Happy': 0.18, 'Angry': 0.12, 'Surprise': 0.12, 'Sad': 0.24, 'Fear': 0.35}"
AliDUk,Hilton Grand Vacations at SeaWorld,4,2.0,2.481203007518797,"{'Happy': 0.17, 'Angry': 0.04, 'Surprise': 0.22, 'Sad': 0.26, 'Fear': 0.3}"
AliDUk,Disney's Old Key West Resort,5,2.0,2.631578947368421,"{'Happy': 0.2, 'Angry': 0.16, 'Surprise': 0.2, 'Sad': 0.04, 'Fear': 0.4}"
AliDUk,Holiday Inn London - Brent Cross,3,0.0,2.706766917293233,"{'Happy': 0.14, 'Angry': 0.14, 'Surprise': 0.29, 'Sad': 0.29, 'Fear': 0.14}"
AliDUk,Shiduli Private Game Lodge,5,1.0,2.631578947368421,"{'Happy': 0.28, 'Angry': 0.03, 'Surprise': 0.14, 'Sad': 0.17, 'Fear': 0.38}"
AliDUk,Pretoriuskop Restcamp,2,1.0,2.706766917293233,"{'Happy': 0.23, 'Angry': 0.23, 'Surprise': 0.23, 'Sad': 0.0, 'Fear': 0.31}"
AliDUk,Emma Krumbee's,3,0.0,3.045112781954887,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.33, 'Sad': 0.33, 'Fear': 0.0}"
AliDUk,Grand Lodge Waterpark Resort,4,0.0,2.481203007518797,"{'Happy': 0.21, 'Angry': 0.07, 'Surprise': 0.07, 'Sad': 0.28, 'Fear': 0.38}"
AliDUk,Candlewood Suites Chicago O'Hare,2,0.0,2.1052631578947367,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.33}"
AliDUk,Holiday Inn London - Mayfair,5,0.0,2.518796992481203,"{'Happy': 0.18, 'Angry': 0.09, 'Surprise': 0.27, 'Sad': 0.36, 'Fear': 0.09}"
AliDUk,Holiday Inn Express London- Southwark,3,0.0,2.7443609022556394,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.27, 'Fear': 0.53}"
AliDUk,Frankie And Benny's,2,0.0,2.6691729323308278,"{'Happy': 0.05, 'Angry': 0.05, 'Surprise': 0.35, 'Sad': 0.25, 'Fear': 0.3}"
AliDUk,Holiday Inn Bristol - Filton,3,0.0,2.556390977443609,"{'Happy': 0.15, 'Angry': 0.15, 'Surprise': 0.26, 'Sad': 0.15, 'Fear': 0.3}"
AliDUk,Holiday Inn Express @ Monterey Bay,3,0.0,2.443609022556391,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.25, 'Fear': 0.5}"
AliDUk,Yosemite Southgate Hotel & Suites,4,1.0,2.7443609022556394,"{'Happy': 0.38, 'Angry': 0.08, 'Surprise': 0.0, 'Sad': 0.08, 'Fear': 0.46}"
AliDUk,Holiday Inn Express Hotel & Suites San Francisco Fisherman's Wharf,3,0.0,3.1203007518796992,"{'Happy': 0.13, 'Angry': 0.0, 'Surprise': 0.33, 'Sad': 0.13, 'Fear': 0.4}"
AliDUk,Holiday Inn Express South Lake Tahoe,4,0.0,3.082706766917293,"{'Happy': 0.4, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.0, 'Fear': 0.4}"
AliDUk,Truckee Donner Lodge,4,0.0,2.218045112781955,"{'Happy': 0.4, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.2, 'Fear': 0.4}"
AliDUk,Holiday Inn Express - West Sacramento,4,0.0,2.631578947368421,"{'Happy': 0.2, 'Angry': 0.1, 'Surprise': 0.0, 'Sad': 0.1, 'Fear': 0.6}"
AliDUk,Holiday Inn Express Henderson,5,0.0,2.481203007518797,"{'Happy': 0.6, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.2, 'Fear': 0.2}"
AliDUk,Holiday Inn York,3,0.0,2.932330827067669,"{'Happy': 0.3, 'Angry': 0.2, 'Surprise': 0.1, 'Sad': 0.1, 'Fear': 0.3}"
Alicanteman,Holiday Inn Alicante - Playa de San Juan,3,1.0,2.443609022556391,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.13, 'Sad': 0.4, 'Fear': 0.13}"
Alicanteman,Mercure Wigan Oak Hotel,3,0.0,2.406015037593985,"{'Happy': 0.22, 'Angry': 0.09, 'Surprise': 0.09, 'Sad': 0.22, 'Fear': 0.38}"
Alicanteman,Port Fiesta Park,3,3.0,2.293233082706766,"{'Happy': 0.08, 'Angry': 0.08, 'Surprise': 0.17, 'Sad': 0.21, 'Fear': 0.46}"
Alicanteman,The Point,5,0.0,2.706766917293233,"{'Happy': 1.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 0.0}"
Alicanteman,Holiday Inn Alicante - Playa de San Juan,5,2.0,2.443609022556391,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.13, 'Sad': 0.4, 'Fear': 0.13}"
Alicanteman,Novotel Coventry,5,0.0,2.3684210526315788,"{'Happy': 0.46, 'Angry': 0.15, 'Surprise': 0.08, 'Sad': 0.0, 'Fear': 0.31}"
Alicanteman,The Strand Hotel,4,3.0,2.443609022556391,"{'Happy': 0.47, 'Angry': 0.0, 'Surprise': 0.11, 'Sad': 0.05, 'Fear': 0.37}"
Alicanteman,Grill House,2,0.0,1.9172932330827064,"{'Happy': 0.14, 'Angry': 0.0, 'Surprise': 0.09, 'Sad': 0.14, 'Fear': 0.64}"
Alicanteman,Apartamentos Vera Cruz,3,3.0,2.593984962406015,"{'Happy': 0.1, 'Angry': 0.05, 'Surprise': 0.24, 'Sad': 0.19, 'Fear': 0.43}"
Alicanteman,Holiday Inn Lancaster,3,0.0,2.631578947368421,"{'Happy': 0.06, 'Angry': 0.24, 'Surprise': 0.12, 'Sad': 0.18, 'Fear': 0.41}"
Alicanteman,Holiday Inn Express Newcastle Metro Centre,4,0.0,1.7669172932330826,"{'Happy': 0.24, 'Angry': 0.14, 'Surprise': 0.14, 'Sad': 0.14, 'Fear': 0.33}"
Alicanteman,Premier Inn Carlisle M6 Jct44 Hotel,4,0.0,2.932330827067669,"{'Happy': 0.06, 'Angry': 0.25, 'Surprise': 0.06, 'Sad': 0.06, 'Fear': 0.56}"
Alicanteman,Holiday Inn Newcastle - Gosforth Park,4,0.0,3.007518796992481,"{'Happy': 0.23, 'Angry': 0.15, 'Surprise': 0.08, 'Sad': 0.08, 'Fear': 0.46}"
